date,trades,win_rate,total_pnl,avg_pnl
20251006,326198,0.11168370131024714,-97628.15999999995,-0.2992911054022402
20251007,331828,0.10846884530539919,-194117.75999999995,-0.5849951179526741
20251008,320256,0.11088941346922462,38867.48000000006,0.12136378397282194
20251009,345659,0.10823094437002942,-157051.77999999994,-0.45435466746128395
20251010,324420,0.11899389680044387,-711256.4000000003,-2.192393810492572
