date,trades,win_rate,total_pnl,avg_pnl
20251006,3,0.0,-126.26,-42.086666666666666
20251007,9,0.1111111111111111,121.22000000000001,13.468888888888891
20251008,5,0.2,-2.1000000000000334,-0.4200000000000067
20251009,7,0.14285714285714285,122.06000000000003,17.437142857142863
20251010,23,0.17391304347826086,365.34000000000003,15.884347826086957
