date,trades,win_rate,total_pnl,avg_pnl
20251103,0,0.0,0,0.0
20251104,3,0.3333333333333333,498.74,166.24666666666667
20251105,5,0.6,1497.9,299.58000000000004
20251106,3,0.3333333333333333,998.7399999999999,332.9133333333333
20251107,11,0.09090909090909091,120.38,10.943636363636363
