timestamp,open,high,low,close,volume,gex_zero,nq_spot,returns,log_returns,rsi,adx,di_plus,di_minus,stoch_k,stoch_d,target
2025-11-10 19:00:12-05:00,2574200.0,2574250.0,2574175.0,2574200.0,7.0,0.0,0.0,0.0,0.0,71.42857142857143,62.24489795918367,1.7543859649122806,5.263157894736841,60.0,60.0,0
2025-11-10 19:00:13-05:00,2574150.0,2574175.0,2574125.0,2574125.0,10.0,0.0,0.0,-2.9135265325108683e-05,-2.91356897651956e-05,50.0,59.86394557823128,1.785714285714286,8.928571428571429,0.0,40.0,1
2025-11-10 19:00:14-05:00,2574100.0,2574150.0,2574100.0,2574150.0,10.0,0.0,0.0,9.712038071096885e-06,9.711990909560493e-06,50.0,57.82312925170067,1.785714285714286,10.714285714285714,33.333333333333336,31.111111111111114,0
2025-11-10 19:00:15-05:00,2574100.0,2574125.0,2574025.0,2574050.0,15.0,0.0,0.0,-3.8847774993633344e-05,-3.884852958798726e-05,35.71428571428571,56.39455782312924,1.666666666666667,15.000000000000002,11.11111111111111,14.814814814814815,1
2025-11-10 19:00:16-05:00,2574075.0,2574075.0,2574050.0,2574075.0,2.0,0.0,0.0,9.71232105051456e-06,9.712273886229849e-06,30.769230769230774,59.96598639455782,0.0,15.254237288135593,22.22222222222222,22.222222222222225,0
2025-11-10 19:00:16-05:00,2574050.0,2574075.0,2574050.0,2574075.0,2.0,0.0,0.0,0.0,0.0,30.769230769230774,62.006802721088434,0.0,10.909090909090908,22.22222222222222,18.51851851851852,0
2025-11-10 19:00:16-05:00,2574075.0,2574075.0,2574050.0,2574050.0,2.0,0.0,0.0,-9.71222672219163e-06,-9.71227388617096e-06,23.07692307692308,65.578231292517,0.0,11.76470588235294,11.11111111111111,18.518518518518515,0
2025-11-10 19:00:16-05:00,2574050.0,2574075.0,2574050.0,2574050.0,2.0,0.0,0.0,0.0,0.0,16.666666666666657,69.14965986394557,0.0,12.76595744680851,11.11111111111111,14.814814814814815,1
2025-11-10 19:00:17-05:00,2574100.0,2574100.0,2574075.0,2574075.0,6.0,0.0,0.0,9.71232105051456e-06,9.712273886229849e-06,23.07692307692308,70.68027210884354,2.272727272727273,13.636363636363635,22.22222222222222,14.814814814814815,0
2025-11-10 19:00:18-05:00,2574025.0,2574100.0,2574025.0,2574075.0,7.0,0.0,0.0,0.0,0.0,23.07692307692308,72.66439909297051,2.3809523809523814,19.04761904761905,22.22222222222222,18.518518518518515,0
2025-11-10 19:00:18-05:00,2574025.0,2574100.0,2574025.0,2574050.0,7.0,0.0,0.0,-9.71222672219163e-06,-9.71227388617096e-06,21.42857142857143,74.6485260770975,2.5,20.0,11.11111111111111,18.51851851851852,0
2025-11-10 19:00:18-05:00,2574025.0,2574100.0,2574025.0,2574050.0,7.0,0.0,0.0,0.0,0.0,23.07692307692308,76.63265306122449,2.631578947368421,21.052631578947366,11.11111111111111,14.814814814814815,1
2025-11-10 19:00:18-05:00,2574025.0,2574100.0,2574025.0,2574075.0,7.0,0.0,0.0,9.71232105051456e-06,9.712273886229849e-06,30.769230769230774,78.61678004535146,2.7777777777777777,22.22222222222222,22.22222222222222,14.814814814814815,0
2025-11-10 19:00:19-05:00,2574125.0,2574125.0,2574050.0,2574050.0,2.0,0.0,0.0,-9.71222672219163e-06,-9.71227388617096e-06,28.57142857142857,79.33106575963718,5.88235294117647,23.52941176470588,11.11111111111111,14.814814814814815,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,-1.94246421009181e-05,-1.942483076172159e-05,25.000000000000014,80.99773242630386,5.263157894736842,34.21052631578947,30.0,21.11111111111111,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,30.769230769230774,81.18088260945403,4.761904761904763,26.190476190476193,33.333333333333336,24.81481481481482,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,25.0,80.84074655503227,4.25531914893617,21.27659574468085,37.5,33.611111111111114,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,37.5,79.09471480900052,4.081632653061225,14.285714285714285,37.5,36.111111111111114,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,28.57142857142857,75.92011163439734,3.6363636363636367,12.727272727272728,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,28.57142857142857,72.74550845979418,3.278688524590164,11.475409836065573,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,33.33333333333333,69.570905285191,2.985074626865672,10.447761194029852,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,33.33333333333333,66.39630211058783,2.7397260273972606,9.58904109589041,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,20.0,66.65140415140415,1.2820512820512822,8.974358974358974,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,20.0,65.85775335775335,1.2195121951219514,6.097560975609757,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,25.000000000000014,65.06410256410257,1.1627906976744187,5.813953488372093,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,25.000000000000014,64.27045177045177,1.1111111111111112,5.555555555555555,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,63.47680097680097,1.0638297872340425,5.319148936170213,37.5,37.5,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,5.1020408163265305,42.857142857142854,39.285714285714285,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,41.07142857142858,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574050.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574050.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573975.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574025.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574050.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574050.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573950.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2573925.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:20-05:00,2574000.0,2574100.0,2573925.0,2574000.0,51.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,0.0,42.857142857142854,42.857142857142854,0
2025-11-10 19:00:21-05:00,2573950.0,2573975.0,2573950.0,2573975.0,2.0,0.0,0.0,-9.712509712489492e-06,-9.712556879217355e-06,0.0,66.33394383394383,0.0,0.0,28.571428571428573,38.095238095238095,0
2025-11-10 19:00:22-05:00,2573975.0,2573975.0,2573825.0,2573875.0,27.0,0.0,0.0,-3.8850416185121084e-05,-3.885117088208689e-05,0.0,66.33394383394383,0.0,5.434782608695652,18.181818181818183,29.870129870129873,0
2025-11-10 19:00:22-05:00,2573950.0,2573975.0,2573825.0,2573875.0,27.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,5.4945054945054945,18.181818181818183,21.645021645021647,0
2025-11-10 19:00:22-05:00,2573975.0,2573975.0,2573825.0,2573875.0,27.0,0.0,0.0,0.0,0.0,0.0,66.33394383394383,0.0,5.555555555555555,18.181818181818183,18.181818181818183,1
2025-11-10 19:00:23-05:00,2573875.0,2573925.0,2573850.0,2573900.0,9.0,0.0,0.0,9.712981399623288e-06,9.712934228924899e-06,16.666666666666657,66.33394383394383,0.0,5.813953488372093,27.272727272727273,21.212121212121215,0
2025-11-10 19:00:23-05:00,2573850.0,2573925.0,2573850.0,2573900.0,9.0,0.0,0.0,0.0,0.0,16.666666666666657,66.33394383394383,0.0,6.097560975609757,27.272727272727273,24.24242424242425,0
2025-11-10 19:00:23-05:00,2573850.0,2573925.0,2573850.0,2573900.0,9.0,0.0,0.0,0.0,0.0,16.666666666666657,66.33394383394383,0.0,6.4102564102564115,27.272727272727273,27.272727272727273,0
2025-11-10 19:00:24-05:00,2573900.0,2573900.0,2573900.0,2573900.0,1.0,0.0,0.0,0.0,0.0,16.666666666666657,66.33394383394383,0.0,7.042253521126761,27.272727272727273,27.272727272727273,0
2025-11-10 19:00:25-05:00,2573850.0,2573850.0,2573675.0,2573850.0,66.0,0.0,0.0,-1.9425774117065586e-05,-1.9425962799859154e-05,12.5,66.33394383394383,0.0,19.17808219178082,41.1764705882353,31.907308377896616,1
2025-11-10 19:00:26-05:00,2573800.0,2573925.0,2573800.0,2573875.0,22.0,0.0,0.0,9.713075742601163e-06,9.713028570986426e-06,22.22222222222223,66.33394383394383,4.225352112676055,19.718309859154928,47.05882352941177,38.50267379679145,1
2025-11-10 19:00:27-05:00,2573875.0,2573900.0,2573825.0,2573900.0,13.0,0.0,0.0,9.712981399623288e-06,9.712934228924899e-06,30.0,66.33394383394383,4.477611940298507,20.895522388059703,52.94117647058823,47.05882352941177,0
2025-11-10 19:00:27-05:00,2573875.0,2573900.0,2573825.0,2573900.0,13.0,0.0,0.0,0.0,0.0,30.0,66.33394383394383,4.761904761904762,22.22222222222222,52.94117647058823,50.98039215686274,0
2025-11-10 19:00:27-05:00,2573875.0,2573900.0,2573825.0,2573900.0,13.0,0.0,0.0,0.0,0.0,30.0,66.33394383394383,5.084745762711864,23.72881355932203,52.94117647058823,52.94117647058823,1
2025-11-10 19:00:29-05:00,2573925.0,2573925.0,2573925.0,2573925.0,1.0,0.0,0.0,9.712887058643815e-06,9.712839888861744e-06,36.363636363636374,66.33394383394383,7.547169811320756,26.41509433962264,83.33333333333333,63.07189542483659,1
2025-11-10 19:00:30-05:00,2573975.0,2574150.0,2573975.0,2574025.0,34.0,0.0,0.0,3.8851170877096664e-05,3.8850416189904326e-05,57.142857142857146,79.86305633364456,21.666666666666668,23.333333333333332,73.6842105263158,69.98624011007912,1
2025-11-10 19:00:30-05:00,2573975.0,2574150.0,2573975.0,2574050.0,34.0,0.0,0.0,9.712415380613848e-06,9.712368215412977e-06,81.81818181818181,74.01890048948871,21.311475409836067,14.75409836065574,78.94736842105263,78.65497076023392,0
2025-11-10 19:00:31-05:00,2574075.0,2574075.0,2574050.0,2574050.0,9.0,0.0,0.0,0.0,0.0,81.81818181818181,68.17474464533288,23.214285714285715,16.071428571428573,78.94736842105263,77.19298245614036,0
2025-11-10 19:00:31-05:00,2574075.0,2574075.0,2574050.0,2574050.0,9.0,0.0,0.0,0.0,0.0,81.81818181818181,62.330588801177036,25.490196078431378,17.647058823529413,78.94736842105263,78.94736842105263,0
2025-11-10 19:00:31-05:00,2574075.0,2574075.0,2574050.0,2574050.0,9.0,0.0,0.0,0.0,0.0,80.0,56.48643295702119,26.53061224489796,18.367346938775512,78.94736842105263,78.94736842105263,0
2025-11-10 19:00:31-05:00,2574075.0,2574075.0,2574050.0,2574050.0,9.0,0.0,0.0,0.0,0.0,80.0,50.64227711286535,27.659574468085108,19.148936170212767,78.94736842105263,78.94736842105263,1
2025-11-10 19:00:33-05:00,2574125.0,2574200.0,2574125.0,2574200.0,5.0,0.0,0.0,5.827392630286532e-05,5.827222844358224e-05,87.5,45.88037235096058,36.0,18.0,100.0,85.96491228070175,0
2025-11-10 19:00:33-05:00,2574125.0,2574200.0,2574125.0,2574200.0,5.0,0.0,0.0,0.0,0.0,87.5,41.11846758905582,33.9622641509434,16.9811320754717,100.0,92.98245614035089,1
