date,trades,win_rate,total_pnl,avg_pnl
20251006,326197,0.11168404369138894,-95252.73999999995,-0.2920098590728914
20251007,331765,0.10845025846608292,-194091.29999999996,-0.5850264494446369
20251008,320255,0.11088975972272096,39992.90000000006,0.12487830010460434
20251009,147443,0.11964623617262264,-35051.05999999997,-0.23772617214788067
20251010,152706,0.14482076670202873,-591011.5200000003,-3.870257357274765
